time,open,high,low,close,vwap,volume,count,ema30,ema100,rsi,atr
2024-04-11,70612.3,71250.9,69600.1,70046.4,70441.8,1971.1214094,24454.0,67661.09831878828,58013.74841959228,54.73692350018693,3125.529694213609
2024-04-12,70046.4,71200.0,65118.0,67205.2,68195.0,5854.23308811,57182.0,67631.68552402775,58195.757361778575,48.27869706761322,3336.7061446269227
2024-04-13,67199.8,67946.1,60495.0,64042.4,64635.8,5688.40092704,70957.0,67400.11871602596,58311.53246352553,42.296123393805395,3630.5914200107145
2024-04-14,64018.6,65835.1,62665.7,65700.0,64206.6,2418.68585252,32825.0,67290.43363757267,58457.838751376505,46.06811571477111,3597.6491757242356
2024-04-15,65700.0,66898.7,62355.9,63408.4,64681.1,3187.66710088,37021.0,67039.97985450347,58555.869667190826,41.982325535601845,3665.15994888679
2024-04-16,63441.8,64341.9,61551.0,63832.6,62906.5,3089.16803046,35941.0,66833.05212195487,58660.3593767514,42.99028032014283,3602.712809680591
2024-04-17,63832.6,64444.0,59700.0,61284.4,61725.9,3856.04073894,44574.0,66475.07456569972,58712.32057721177,38.6467645230707,3684.2333232748347
2024-04-18,61284.4,64142.7,60857.6,63509.1,62587.9,2723.02362572,33781.0,66283.72136791264,58807.30630835609,43.96931386210034,3655.723800183775
2024-04-19,63499.5,65499.9,59666.0,63849.1,63454.9,4458.81980276,47188.0,66126.6490215957,58907.143807200526,44.758070828441774,3811.3078144563624
2024-04-20,63846.0,65424.1,63164.0,64993.7,64565.4,2049.04182914,22742.0,66053.55553633146,59027.669672404474,47.4404984533534,3700.5072562809078
2024-04-21,64993.8,65715.3,64281.0,64953.6,64972.5,1341.96718412,20250.0,65982.59066301976,59145.01482740637,47.35374459118353,3538.6353094037004
2024-04-22,64953.0,67200.0,64543.1,66831.4,66108.5,2626.8865329,30124.0,66037.35255572817,59297.22047438842,51.79889269446879,3475.654215874865
2024-04-23,66831.4,67190.0,65853.8,66419.8,66444.0,1878.08289759,22754.0,66062.02658439087,59438.261653113404,50.78666284430668,3322.8360575980882
2024-04-24,66419.8,67000.0,63583.4,64291.3,65300.8,2418.73244785,30431.0,65947.78615959147,59534.36142235868,45.80210050809731,3329.5334820553676
2024-04-25,64291.3,65300.0,62743.5,64489.1,64094.3,2429.37373644,26865.0,65853.6773751017,59632.475057559495,46.329272289251506,3274.3168047656986
2024-04-26,64489.1,64760.8,63338.4,63750.8,64157.3,1618.43949102,20807.0,65718.00786703062,59714.02604651872,44.58602221511953,3142.03703299672
2024-04-27,63750.8,63893.0,62396.6,63425.0,62951.9,1349.33386371,20574.0,65570.0718756093,59787.51067926092,43.80275750476838,3024.4915306398116
2024-04-28,63425.1,64301.0,62785.8,63114.9,63630.5,767.9538549,14007.0,65411.67369008612,59853.399576701304,43.027946427957275,2916.684992736968
2024-04-29,63114.1,64125.0,61774.6,63822.1,62792.1,1659.82104486,23883.0,65309.12054879025,59931.98770389534,45.399935554662505,2876.2360646843276
2024-04-30,63822.1,64738.3,59110.0,60610.0,61334.5,4103.94734501,46707.0,65005.951481126365,59945.41368995682,37.71858330878747,3072.8120600640186
2024-05-01,60610.0,60775.0,56378.0,58272.2,57940.7,5815.31538446,56786.0,64571.51590169886,59912.28074560124,33.30227550914657,3167.396912916589
2024-05-02,58272.3,59602.1,56929.9,59124.1,58540.8,2549.0291634,31233.0,64220.069714492485,59896.67320608438,36.23229620570053,3132.0257048511185
2024-05-03,59113.2,63284.0,58848.7,62925.8,61260.1,3761.9953227,33396.0,64136.56844258975,59956.655914874784,47.3482427338002,3225.1167259331814
2024-05-04,62925.8,64500.0,62550.4,63895.3,63484.9,2487.05794265,23702.0,64121.00273661622,60034.648867055475,49.75373575962856,3134.0083883665257
2024-05-05,63898.0,64646.7,62937.0,64067.5,63860.6,1244.95349901,16729.0,64117.55094715711,60114.5073053316,50.189033305810874,3032.2720749117734
2024-05-06,64067.5,65500.0,62720.2,63161.7,63916.2,2920.39142681,28788.0,64055.88314411472,60174.847754730974,47.84119433632245,3014.2383552752185
2024-05-07,63161.7,64332.9,62305.0,62325.0,63483.0,2316.13898234,24651.0,63944.213263849255,60217.42502691452,45.713889225108915,2943.7856156127027
2024-05-08,62325.0,62966.2,60888.9,61172.1,62076.5,1624.82227794,26541.0,63765.367246826725,60236.329481827095,42.88424342316037,2881.893785926081
2024-05-09,61172.1,63418.5,60650.7,63051.9,62101.3,1439.28575126,25942.0,63719.337101870165,60292.08335347408,48.48355320564915,2873.7442297885036
2024-05-10,63052.0,63521.1,60220.2,60794.6,61688.7,2069.44661807,30694.0,63530.644385620486,60302.03417815776,43.02852121364205,2904.255356232182
2024-05-11,60790.8,61437.2,60484.0,60805.0,60987.9,792.96458373,13638.0,63354.796360741755,60311.99389740216,43.060308006822034,2764.8942593584543
2024-05-12,60805.0,61800.0,60638.9,61444.6,61299.3,668.22060849,11630.0,63231.55788585519,60334.421741017955,45.08941565721954,2650.337526547136
2024-05-13,61444.6,63400.0,60773.2,62910.0,62568.2,1728.04946494,25694.0,63210.81221580002,60385.42329070077,49.5273276908883,2648.656274650912
2024-05-14,62910.0,63075.0,61000.0,61568.6,61746.4,1843.73972575,25935.0,63104.863040587115,60408.85253246906,45.872539556782336,2607.680826461561
2024-05-15,61568.6,66450.0,61325.4,66233.0,64534.2,4260.46874397,44050.0,63306.67832829117,60524.18218529146,57.59156980719732,2787.460767428592
2024-05-16,66233.1,66700.0,64557.0,65228.4,65616.2,2547.4399975,29516.0,63430.66037162722,60617.335013305485,54.83774877726553,2741.427855469407
2024-05-17,65228.4,67443.0,65121.1,67043.5,66599.4,2179.14176715,29398.0,63663.746799264176,60744.58580512122,58.68197078256538,2711.461580078735
2024-05-18,67043.6,67362.9,66620.4,66920.0,66969.3,565.40186442,14082.0,63873.827650924555,60866.87123472278,58.318233079810895,2570.821467215968
2024-05-19,66920.1,67984.0,65922.0,66262.4,67000.1,1096.64003357,18556.0,64027.92909280039,60973.71338849064,56.31653271863948,2534.4770767005416
2024-05-20,66262.5,71464.9,66111.0,71408.1,68873.5,3168.46551312,44283.0,64504.0691513294,61180.33490555023,66.11694966842919,2735.864428364788
2024-05-21,71399.0,71896.4,69202.0,70145.1,70623.9,2366.52579535,34455.0,64868.006625437185,61357.85500643042,62.41556736443694,2732.9026834815886
2024-05-22,70145.1,70594.2,68725.2,69144.0,69785.5,2667.19208346,26690.0,65143.87716573157,61512.036095412,59.568945118939986,2671.1953489471894
2024-05-23,69144.1,70500.0,66250.0,67940.8,68577.2,3538.19855776,34662.0,65324.3238002005,61639.33835094839,56.248524542870314,2783.967109736676
2024-05-24,67947.0,69285.3,66652.4,68539.1,68100.1,1803.19203512,24678.0,65531.728716316604,61775.96729449397,57.516637480686285,2773.1766018983426
2024-05-25,68541.0,69608.3,68540.6,69278.7,69056.2,627.9022252,14226.0,65773.46879913489,61924.53625895943,59.094991078569045,2651.4639874770323
2024-05-26,69278.7,69461.2,67971.1,68476.4,68926.9,481.57199102,14241.0,65947.85145725522,62054.27613501964,56.63683762776316,2568.509416942958
2024-05-27,68474.4,70600.0,68266.6,69377.8,69531.7,1340.86348323,23310.0,66169.13846001295,62199.296409573704,58.71471106914707,2551.715887161318
2024-05-28,69377.8,69509.6,67243.1,68324.9,68161.5,1727.62002411,25966.0,66308.21984968954,62320.59549057225,55.376760167236334,2531.343323792652
2024-05-29,68325.0,68843.3,67100.0,67575.4,67781.8,1916.8414627,21965.0,66389.9734077741,62424.6510254124,53.064144936209765,2475.05451495032
2024-05-30,67575.4,69550.0,67099.9,68365.0,68503.7,2098.19011204,25159.0,66517.3944782403,62542.28169817651,55.18737198142927,2473.2720495967264
2024-05-31,68365.0,69000.0,66652.4,67498.1,67756.6,1214.31751664,22910.0,66580.6658022248,62640.416714054205,52.38549353817962,2464.2954746255323
2024-06-01,67498.1,67817.9,67383.3,67717.2,67655.1,262.42915492,9996.0,66653.99058917804,62740.94707615214,53.034496408980225,2319.3172264379937
2024-06-02,67717.2,68379.9,67283.0,67729.1,67858.9,686.52833716,12673.0,66723.35248665043,62839.722381574866,53.07191000705742,2232.001710263851
2024-06-03,67729.2,70253.4,67636.9,68800.0,69135.8,1647.26346475,25377.0,66857.32974557621,62957.74768094962,56.43526141833112,2259.465873816433
2024-06-04,68800.0,71050.0,68600.1,70558.6,70079.6,2378.57312613,26623.0,67096.12137489388,63108.259608059525,61.33587427783815,2273.068311400973
2024-06-05,70558.7,71709.0,70378.9,71103.6,71096.3,2163.80748451,25310.0,67354.66838296523,63266.58318017716,62.73491860230578,2205.7134320151895
2024-06-06,71116.3,71596.5,70100.0,70752.1,70986.6,1460.01352187,19241.0,67573.85751954812,63414.81123601523,61.19688402280322,2155.0553297283905
2024-06-07,70752.1,71900.0,68409.0,69317.0,70490.2,2531.8726325,32830.0,67686.31832473858,63531.68626104463,55.242069741987926,2250.4799490335054
2024-06-08,69317.1,69511.2,69138.0,69291.5,69345.9,601.46220651,12379.0,67789.87843281995,63645.74197864771,55.139399722421054,2116.3885241025405
2024-06-09,69291.5,69809.8,69155.3,69649.9,69520.8,421.24841694,12724.0,67909.87982425092,63764.63619689231,56.366846881317976,2011.9679152380734
2024-06-10,69649.9,70142.5,69186.7,69522.1,69627.2,1227.00068662,17436.0,68013.89402913795,63878.64538111226,55.780749733629506,1936.5273498639256
2024-06-11,69522.2,69558.7,66059.3,67348.6,67317.9,2498.48126829,33800.0,67970.9718337097,63947.3573537635,46.85723408182101,2048.1611105879306
2024-06-12,67348.6,69969.0,66923.0,68233.7,68567.0,1900.53489755,29809.0,67987.9220379865,64032.2354259662,50.34113512017044,2119.435316974507
2024-06-13,68233.7,68412.0,66244.9,66756.5,67176.0,1247.85112117,24196.0,67908.4754548906,64086.18125911539,45.034725000099336,2122.839937190614
2024-06-14,66756.4,67275.7,65075.0,65992.1,66086.1,1703.77477408,27955.0,67784.83832876863,64123.922224281414,42.53609750800566,2128.401370248427
2024-06-15,65992.1,66405.3,65794.7,66198.1,66186.6,447.31797306,12834.0,67682.46811400936,64164.995051523365,43.44672959514475,2019.9869866592542
2024-06-16,66198.1,66868.7,66020.0,66635.4,66468.1,542.32670314,10249.0,67614.91533246037,64213.91396139419,45.42391392568469,1936.3236304693073
2024-06-17,66630.0,67267.0,65110.0,66487.6,66100.0,1178.55800856,22430.0,67542.18531101132,64258.93744730717,44.853142852644226,1952.0862282929281
2024-06-18,66487.7,66556.5,64050.0,65169.7,65111.8,2452.72181677,34259.0,67389.12174255897,64276.97234934069,40.023796121580446,1991.6872119862905
2024-06-19,65169.7,65660.1,64700.0,64949.0,65112.4,645.03059222,15441.0,67231.69453336162,64290.279827571576,39.26142553736508,1918.0024111301275
2024-06-20,64949.1,66444.7,64550.0,64833.3,65330.0,1301.88144048,19343.0,67076.959402177,64301.03270227313,38.84370654008449,1916.3379531922612
2024-06-21,64833.3,64999.9,63335.6,64087.9,64028.4,1178.24286298,22945.0,66884.11686010107,64296.81225272316,36.17347393952212,1898.3352422499572
2024-06-22,64088.0,64442.5,63932.2,64253.0,64264.8,355.67535869,9469.0,66714.36738525584,64295.94468336231,37.203168757766754,1799.189867803532
2024-06-23,64253.0,64496.6,63176.0,63176.1,63970.5,554.13121587,12521.0,66486.09207007806,64273.76954111751,33.41631241995364,1765.0048772461366
2024-06-24,63176.1,63277.8,58448.0,60297.0,60748.3,3701.59188295,46612.0,66086.79580749238,64195.02162941221,25.84270319640339,1983.9188145856986
2024-06-25,60297.1,62364.8,60245.0,61794.0,61359.5,1534.90147875,25162.0,65809.84123926707,64147.476646651565,34.19409690692082,1993.6246135438632
2024-06-26,61794.1,62454.4,60689.9,60815.1,61379.0,827.76878602,19898.0,65487.59986899178,64081.488990282225,31.681557923007603,1977.2585697193015
2024-06-27,60815.2,62297.8,60580.7,61617.1,61491.3,878.31549593,20197.0,65237.89020002458,64032.68920829643,35.84104406656857,1958.6758147393518
2024-06-28,61617.1,62100.0,59942.7,60319.6,60940.8,880.35674383,21465.0,64920.581154861706,63959.16268932026,32.403764355917986,1972.863256543684
2024-06-29,60319.6,61102.1,60307.7,60860.0,60859.3,495.32479065,11596.0,64658.6081771287,63897.7931311159,35.19154468726143,1888.6873096477066
2024-06-30,60860.0,62916.3,60660.7,62680.3,61800.8,819.171369,15253.0,64530.97539150749,63873.68435624232,43.62549591177493,1914.8953589585851
2024-07-01,62680.4,63798.9,62489.9,62858.5,63155.0,1408.61107175,23148.0,64423.07375334572,63853.58169572267,44.38847673028323,1871.617119032972
2024-07-02,62858.6,63168.6,61747.0,62019.9,62231.5,924.08073447,20035.0,64268.03028538794,63817.2711670945,41.53928457746048,1839.4730391020453
2024-07-03,62020.0,62178.9,59341.6,60146.6,60374.0,1615.05745394,31614.0,64002.131557298395,63744.58460933025,35.982982887283654,1910.7463934518994
2024-07-04,60146.6,60399.3,56777.0,57021.1,58052.2,2727.52009454,42227.0,63551.74242456947,63611.44630023461,29.01061110216304,2033.0002224910497
2024-07-05,57031.4,57520.4,53563.3,56650.1,55566.8,4102.76018281,53763.0,63106.47517137144,63473.59785864581,28.30939315330241,2170.4359208845462
2024-07-06,56650.1,58468.0,56028.6,58234.9,57066.3,995.59225603,18053.0,62792.179999024906,63369.861267385495,35.483267227448934,2189.6476408213643
2024-07-07,58234.9,58396.7,55727.7,55845.4,57128.8,940.57443934,19203.0,62344.00064424911,63220.86203436796,30.523678947181153,2223.8870950484097
2024-07-08,55845.4,58129.8,54301.3,56699.3,56161.1,2283.59009877,31517.0,61979.826409136265,63091.72219210325,34.07009074589807,2338.502302544952
2024-07-09,56699.3,58245.2,56325.2,58001.6,57493.7,1412.64260222,24721.0,61723.1666408049,62990.927693249716,39.16996130020372,2308.6092809345982
2024-07-10,58001.6,59474.1,57154.1,57743.1,58130.0,1511.28549023,28726.0,61466.38814784975,62887.01031318536,38.532811482892306,2309.422903724984
2024-07-11,57742.1,59500.0,57075.5,57350.0,58136.7,1532.40446222,25327.0,61200.81471895622,62777.36654460743,37.532975874262746,2317.6426963160566
2024-07-12,57350.0,58494.9,56593.3,57911.4,57563.0,1135.13837554,24512.0,60988.59441450743,62681.01077144688,39.930197325583165,2287.9253608649096
2024-07-13,57911.5,59836.5,57784.1,59222.8,58741.8,985.88672616,16359.0,60874.67219421663,62612.53135023011,45.21874884632537,2271.10212080313
2024-07-14,59222.8,61373.5,59222.8,60810.0,60078.6,1537.75585929,22028.0,60870.499794589756,62576.83766012654,50.85791943744727,2262.501969317192
2024-07-15,60810.0,64900.0,60704.5,64764.2,63119.7,2989.71251023,38137.0,61121.706259454935,62620.151765866605,61.49288193211583,2400.573257223107
2024-07-16,64764.3,65416.3,62466.0,65088.7,64315.2,3185.16204963,46923.0,61377.6413394901,62669.03390911677,62.21554578011444,2439.839453135742
2024-07-17,65077.1,66100.3,63853.1,64120.0,64968.4,1952.5629658,30598.0,61554.56770468429,62697.76591091644,58.67548066331536,2426.079492197475
2024-07-18,64120.1,65097.1,63225.5,63960.7,64122.8,1495.39840213,22956.0,61709.80204631756,62722.77450673987,58.09011701864068,2386.473814183369
2024-07-19,63960.7,67429.0,63350.0,66708.9,65974.4,2068.88597692,33655.0,62032.32449494224,62801.70768482423,64.64337334745935,2507.3685417417
2024-07-20,66708.9,67612.9,66301.4,67166.1,66962.5,878.57703216,21176.0,62363.535817849195,62888.131295025734,65.60688029045707,2421.9493601887216
2024-07-21,67166.1,68313.0,65857.0,68137.1,67262.3,1510.0800522,26488.0,62736.02382960086,62992.07126938166,67.62475755342584,2424.38154874667
2024-07-22,68137.2,68531.4,66600.0,67595.1,67670.2,1381.72971405,30477.0,63049.512614787905,63083.220353156285,65.32097966799034,2389.1685809790506
2024-07-23,67595.2,67761.1,65458.8,65900.8,66334.1,2538.76002268,33824.0,63233.466639640304,63139.01400952943,58.60033838360484,2382.96368233769
2024-07-24,65900.8,67098.3,65134.4,65367.0,66027.5,1565.37594373,23358.0,63371.113953211905,63183.132543994194,56.6236912582574,2353.0305621707125
2024-07-25,65360.4,66090.9,63427.5,65795.4,64561.0,1783.90500659,29923.0,63527.519504617594,63234.860612429955,57.85242336473221,2375.199807729947
2024-07-26,65794.2,69000.0,65755.6,67914.7,67318.8,2487.78967158,35371.0,63810.56340754549,63327.53069931253,63.37906940384754,2437.2855357492363
2024-07-27,67914.7,69398.3,66624.3,67900.8,68310.0,3068.23357372,41232.0,64074.44963931675,63418.090487444955,63.320423201316295,2461.336568910005
2024-07-28,67912.9,68282.0,67090.9,68250.0,67742.1,995.06551127,17384.0,64343.83998516729,63513.77186393119,64.21624991274089,2370.605385416434
2024-07-29,68250.0,69985.0,66429.9,66755.3,68162.0,2738.33894061,44411.0,64499.41805064037,63577.96053989295,57.718281894602384,2455.2121436009743
2024-07-30,66755.4,66973.7,65337.5,66175.1,66247.3,1726.18820443,27016.0,64607.52656350229,63629.38904405348,55.375878795015815,2396.7112762009046
2024-07-31,66175.1,66799.9,64524.6,64638.1,65782.4,1565.48572184,31057.0,64609.49904327634,63649.363518428654,49.62979983998645,2388.0390421865545
2024-08-01,64638.1,65550.0,62250.0,65300.0,63816.6,2421.32198213,41316.0,64654.04749209723,63682.04938935086,51.94247967201404,2453.1791106018004
2024-08-02,65300.1,65500.0,61205.0,61409.9,63379.6,2656.60031785,39943.0,64444.74765389741,63637.056332135995,40.24678341542424,2584.737745558815
2024-08-03,61410.0,62126.7,59826.5,60688.5,61035.2,2560.01992687,34330.0,64202.40909558145,63578.66907803429,38.514848177525884,2564.4136208760424
2024-08-04,60688.6,61040.4,57176.3,58103.0,59114.9,1993.41704536,33118.0,63808.898831350394,63470.23998738015,33.028943669537824,2657.2483622420395
2024-08-05,58103.1,58270.3,49111.0,54006.5,52908.5,10612.00555526,135740.0,63176.48600352134,63282.839195550834,26.57115789469455,3121.680622081894
2024-08-06,54012.4,57056.5,53978.6,56080.0,55873.3,3145.82396579,46055.0,62718.64819684255,63140.208716431014,33.643278143809056,3118.5534347903304
2024-08-07,56080.0,57720.8,54556.5,55091.0,56166.4,2780.75950654,42119.0,62226.541861562386,62980.81844481852,32.05733606577182,3121.821046591021
2024-08-08,55138.1,62700.0,54760.3,61704.7,58958.1,3570.74854621,47336.0,62192.8746446874,62955.548772643895,49.277063919576186,3465.955257548805
2024-08-09,61701.9,61732.2,59572.9,60859.9,60603.9,3535.85878338,35746.0,62106.87628051402,62914.050777145996,47.616944485311556,3372.6227391524617
2024-08-10,60859.9,61444.6,60284.3,60951.7,60844.5,745.15375745,18724.0,62032.34877854538,62875.192345915384,47.822651912329356,3214.599686355857
2024-08-11,60951.8,61800.0,58329.9,58717.7,59900.6,1657.2962015,26464.0,61818.50047025213,62792.86576480815,43.36018096401646,3232.8497087590104
2024-08-12,58717.7,60658.4,57690.0,59359.9,59074.0,1772.47497441,35652.0,61659.88108507458,62724.886244712936,44.95043837121113,3213.9604438476526
2024-08-13,59359.5,61555.0,58441.2,60600.0,60028.1,2442.99193825,32890.0,61591.501660231064,62682.80928937208,47.98730696494231,3206.8061264299636
2024-08-14,60600.1,61773.4,58500.0,58693.6,60047.6,2297.26406239,28085.0,61404.5402627968,62603.81504601818,43.971393300217414,3211.562831684966
2024-08-15,58693.7,59885.4,56117.7,57554.9,58113.0,2578.85459852,31098.0,61156.17637487443,62503.83653025544,41.72525269141484,3251.28691513604
2024-08-16,57555.0,59800.0,57100.9,58898.4,58591.9,1659.79839491,24337.0,61010.51338294705,62432.4417474781,45.27705824438026,3211.844992626323
2024-08-17,58895.6,59682.2,58812.4,59473.3,59359.2,456.34171482,11820.0,60911.33832598273,62373.844881191406,46.77208029139588,3044.5560645815854
2024-08-18,59473.4,60234.4,58451.6,58466.5,59703.1,812.95931566,16003.0,60753.60682108062,62296.47171522721,44.480257491304165,2954.4306313971865
2024-08-19,58466.5,59593.0,57860.8,59493.7,58625.6,1313.0208045,22221.0,60672.32251004316,62240.97128522272,47.31663692060051,2867.1284434402446
2024-08-20,59493.7,61391.9,58572.7,59023.3,59981.6,2101.76376736,32159.0,60565.93396100812,62177.255022149,46.15379341612499,2863.704983194513
2024-08-21,59023.3,61800.0,58844.0,61179.7,60416.4,2153.31118019,27946.0,60605.53176997535,62157.50145735397,51.979884810174326,2870.2974843949046
2024-08-22,61179.8,61416.7,59805.7,60391.1,60654.8,1586.14888616,24398.0,60591.697462235,62122.52321067369,49.85543336936625,2780.3476640809827
2024-08-23,60391.1,64950.9,60390.0,64087.4,62572.4,3155.25945614,37763.0,60817.22665821984,62161.43166194748,58.43121886210468,2907.5299737894843
2024-08-24,64087.5,64481.2,63641.0,64176.0,64113.2,953.24449315,19980.0,61033.921712528245,62201.32410428515,58.61392597301452,2759.863547090235
2024-08-25,64176.1,65070.7,63834.5,64288.1,64304.4,707.02067492,17564.0,61243.86869881675,62242.6463992498,58.86030616494481,2651.0304365837897
2024-08-26,64288.1,64455.5,62851.0,62854.7,63589.7,1136.40633879,25632.0,61347.79329889309,62254.76627253198,54.400642954151046,2576.2782625420905
2024-08-27,62851.1,63200.0,58009.6,59458.0,60980.2,2317.8799107,35201.0,61225.87115057741,62199.38476218481,45.58632686993614,2763.001243789084
2024-08-28,59458.0,60216.2,57870.8,59025.6,59207.7,1959.75911169,31780.0,61083.91817312081,62136.53753917125,44.59574318452401,2733.1725835184347
2024-08-29,59025.6,61143.1,58717.4,59385.5,59960.2,1464.07565396,24266.0,60974.34280711302,62082.06154829657,45.65427233803293,2711.2102561242605
2024-08-30,59385.5,59899.0,57755.0,59105.0,58775.5,1521.27611375,26903.0,60853.7400453638,62023.109834468916,44.933716349889345,2670.6952378296705
2024-08-31,59110.0,59443.0,58736.9,58972.3,59102.1,558.76100338,15276.0,60732.35681663065,61962.69775853884,44.57528730231781,2530.3670065561228
2024-09-01,58972.3,59026.7,57210.0,57321.2,58115.5,1772.08376068,25731.0,60512.28218329965,61870.7869118351,40.27091799133714,2479.3907918021137
2024-09-02,57318.5,59388.0,57124.2,59128.6,58224.2,1728.8002215,22894.0,60423.01236502226,61816.486180907676,46.375352131820016,2463.9914495305343
2024-09-03,59128.7,59773.0,57406.4,57497.6,58269.9,1444.7019588,25883.0,60234.27608340792,61730.96368227584,42.185425897536405,2457.03491742121
2024-09-04,57482.4,58508.0,55617.7,57970.0,57167.3,2253.64124921,37422.0,60088.193755446126,61656.48915391394,43.77005428704488,2487.9824233196955
2024-09-05,57970.1,58285.9,55601.5,56163.9,56667.6,2115.36409133,33646.0,59835.01351315928,61547.725012252275,39.3314479994897,2502.0122502254317
2024-09-06,56163.9,56964.1,52569.0,53948.3,54852.3,3806.68584457,55000.0,59455.22554456836,61397.24134864332,34.68476974798941,2637.232803780758
2024-09-07,53948.3,54810.2,53739.0,54146.4,54166.4,1015.36745899,21584.0,59112.72067072525,61253.6603318385,35.41942297390811,2525.3733177964177
2024-09-08,54146.5,55317.6,53636.6,54856.8,54448.7,980.64078512,19909.0,58838.145143581685,61126.989830217935,38.10789986532455,2465.060937953817
2024-09-09,54856.9,58050.8,54580.3,57062.7,56169.0,1806.65055351,30804.0,58723.600295608674,61046.508843480944,45.671058073204996,2536.8780138142583
2024-09-10,57062.7,58000.0,56440.2,57630.0,57115.3,1234.54187638,20562.0,58653.04543782747,60978.85520301597,47.449566450888184,2467.08672711324
2024-09-11,57630.0,57990.0,55548.1,57350.6,56884.3,2108.12975023,25601.0,58569.01669990313,60907.00856533248,46.63976358371566,2465.2876751765803
2024-09-12,57350.7,58546.4,57339.0,58133.1,58013.4,1392.83982615,23323.0,58540.893041844865,60852.07968285065,49.251977924773634,2375.4385555211106
2024-09-13,58133.4,60657.4,57658.3,60581.0,59117.1,2992.83088973,32440.0,58672.512845596815,60846.711768338755,56.436641372169696,2419.9858015553173
2024-09-14,60581.1,60650.0,59478.3,60000.1,60124.5,1011.96700566,18220.0,58758.163629751856,60829.9471788667,54.466010588280525,2330.8225300156514
2024-09-15,60000.2,60350.0,58679.1,59135.1,59668.2,911.81154664,15589.0,58782.482105251736,60796.38584859211,51.57794185370283,2283.685206443105
2024-09-16,59135.1,59176.7,57488.7,58197.2,58225.5,1394.86006272,23357.0,58744.72196942905,60744.91682188732,48.570614733589835,2241.1362631257402
2024-09-17,58197.3,61300.0,57619.9,60317.2,60050.4,2381.81722631,31003.0,58846.172164949756,60736.447181849944,54.962834793957924,2343.919387188187
2024-09-18,60317.1,61777.7,59164.6,61777.7,60292.5,2374.42823592,34518.0,59035.30299301752,60757.06604953608,58.76520668081879,2363.146573817602
2024-09-19,61777.7,63840.0,61599.2,62922.1,62800.1,2674.7679481,32072.0,59286.0640902422,60799.938008951205,61.5075396556647,2354.4075328306308
2024-09-20,62922.2,64087.0,62373.3,63210.2,63164.5,2234.54850294,37364.0,59539.23414893625,60847.66596917,62.189283713023386,2308.642709057014
2024-09-21,63210.3,63539.5,62801.0,63376.1,63133.4,1769.28073004,25270.0,59786.773881262954,60897.73396978049,62.60005910329175,2196.4896584100848
2024-09-22,63376.1,64000.0,62440.6,63615.2,63025.9,2192.35369043,30771.0,60033.76911472986,60951.54517829969,63.22023703971233,2150.983254237936
2024-09-23,63615.2,64777.3,62643.0,63332.4,63661.3,2429.20341709,35701.0,60246.58401055374,60998.69081833336,61.91253590384381,2149.7915932209407
2024-09-24,63332.4,64681.0,62739.4,64271.8,63693.7,1731.18720351,31760.0,60506.27536471157,61063.504861534675,64.5366795886609,2134.9207651337306
2024-09-25,64271.9,64770.0,62917.4,63139.2,63719.7,1472.03011434,26683.0,60676.14147021405,61104.60773556369,59.237451595503295,2114.754996195607
2024-09-26,63139.2,65764.9,62673.3,65183.5,64774.8,2376.40345616,33061.0,60966.93879471636,61185.377879413914,64.84803864110101,2184.5296393244917
2024-09-27,65179.3,66452.8,64841.2,65788.9,65752.7,1580.52059663,25987.0,61278.03306602499,61276.53673328691,66.32619912471708,2143.606093658457
2024-09-28,65788.8,66218.7,65475.7,65878.4,65772.9,434.17709796,14053.0,61574.83093273306,61367.66273856835,66.5501391091974,2043.5628012542818
2024-09-29,65862.7,66055.0,65474.4,65610.0,65707.2,541.96337683,13312.0,61835.16442094383,61451.66941701254,65.15086168301184,1939.0654583075473
2024-09-30,65610.1,65610.1,62883.9,63338.5,64055.1,1812.35809052,31199.0,61932.153813141005,61489.03239885388,54.6736070183096,1995.2893541427227
2024-10-01,63325.0,64100.0,60203.4,60819.1,62147.0,2632.62350634,38700.0,61860.34388971256,61475.766410757766,45.86379926566713,2131.0972574182424
2024-10-02,60819.1,62350.0,60000.0,60635.3,61198.3,1636.61948719,27659.0,61781.30880005369,61459.12351153484,45.290438077570194,2146.733167602654
2024-10-03,60643.9,61467.5,59850.0,60739.6,60652.7,1794.05177805,28987.0,61714.10178069539,61444.87552120741,45.70523896247955,2108.9307984881784
2024-10-04,60739.7,62470.0,60451.6,62081.0,61725.4,1614.92871105,26302.0,61737.77263355376,61457.47204553994,50.864962213794406,2102.4643128818802
2024-10-05,62081.0,62328.3,61700.0,62049.0,61997.1,543.8720812,13125.0,61757.85181848578,61469.185470380726,50.74108125459593,1997.1668619617462
2024-10-06,62048.5,62921.0,61824.9,62809.3,62396.7,558.72425339,15811.0,61825.687185035094,61495.72239175932,53.63067195629635,1932.8049432501928
2024-10-07,62809.4,64419.3,62150.8,62234.6,63375.5,1753.12946058,32701.0,61852.06865696832,61510.353631526465,51.18641392515432,1956.7831615894647
2024-10-08,62221.1,63180.2,61825.4,62117.9,62446.2,1451.97055407,28769.0,61869.21906619617,61522.38425268436,50.681292446134485,1913.784364333074
2024-10-09,62120.6,62493.0,60300.0,60558.0,61611.2,1425.15802177,28558.0,61784.62428773191,61503.28753480942,44.37733929195587,1933.7283383092831
